Fall 2009,16326,Graduate,13702948
Fall 2009,12594,Graduate,13974224
Fall 2009,16425,Graduate,13981291
Fall 2009,16425,Graduate,14417443
Fall 2009,16425,Graduate,13952071
Fall 2009,13908,Graduate,13974223
Fall 2009,13926,Graduate,13652635
Fall 2009,17157,Graduate,14067786
Fall 2009,16790,Graduate,14526248
Fall 2009,16995,Graduate,14495456
Fall 2009,16055,Graduate,13615231
Fall 2009,14286,Graduate,14125743
Fall 2009,17001,Graduate,14071250
Fall 2009,14286,Graduate,13649946
Fall 2009,14286,Graduate,13646421
Fall 2009,16286,Graduate,14130356
Fall 2009,16286,Graduate,13662634
Fall 2009,16931,Graduate,13872723
Fall 2009,16286,Graduate,14126124
Fall 2009,16286,Graduate,13667435
Fall 2009,16286,Graduate,13667397
Fall 2009,16286,Graduate,13666562
Fall 2009,16286,Graduate,13665016
Fall 2009,16931,Graduate,13876448
Fall 2009,16931,Graduate,13657409
Fall 2009,16931,Graduate,13878330
Fall 2009,16286,Graduate,13640335
Fall 2009,16429,Graduate,14128803
Fall 2009,16429,Graduate,14129135
Fall 2009,16429,Graduate,14131015
Fall 2009,16998,Graduate,14065466
Fall 2009,17133,Graduate,13652158
Fall 2009,17065,Graduate,14536103
Fall 2009,15375,Graduate,13635531
Fall 2009,13907,Graduate,13664039
Fall 2009,13907,Graduate,13648262
Fall 2009,13907,Graduate,13656009
Fall 2009,13907,Graduate,13951808
Fall 2009,12715,Graduate,14068970
Fall 2009,12555,Graduate,13636611
Fall 2009,12555,Graduate,13981691
Fall 2009,12555,Graduate,13639436
Fall 2009,12555,Graduate,13632967
Fall 2009,12555,Graduate,13981538
Fall 2009,16289,Graduate,13975846
Fall 2009,12686,Graduate,13641213
Fall 2009,16186,Graduate,14130356
Fall 2009,14074,Graduate,14126444
Fall 2009,14292,Graduate,14125743
Fall 2009,16186,Graduate,13662634
Fall 2009,12541,Graduate,14126802
Fall 2009,13321,Graduate,14132076
Fall 2009,12541,Graduate,14129911
Fall 2009,12541,Graduate,13665514
Fall 2009,13321,Graduate,13665016
Fall 2009,13321,Graduate,13643104
Fall 2009,12645,Graduate,13973422
Fall 2009,12645,Graduate,13654901
Fall 2009,12645,Graduate,13656431
Fall 2009,12645,Graduate,13656094
Fall 2009,13909,Graduate,13664929
Fall 2009,13909,Graduate,13635619
Fall 2009,13909,Graduate,13654895
Fall 2009,16057,Graduate,13951508
Fall 2009,17013,Graduate,13634774
Fall 2009,12967,Graduate,13637880
Fall 2009,12967,Graduate,14122806
Fall 2009,13908,Graduate,13668426
Fall 2009,12684,Graduate,13603841
Fall 2009,12684,Graduate,14417443
Fall 2009,12684,Graduate,14378134
Fall 2009,16186,Graduate,13617985
Fall 2009,14074,Graduate,13617985
Fall 2009,14292,Graduate,13976385
Fall 2009,14292,Graduate,13973453
Fall 2009,16983,Graduate,13872555
Fall 2009,15704,Graduate,13634774
Fall 2009,13910,Graduate,13601392
Fall 2009,13910,Graduate,13601440
Fall 2009,17017,Graduate,14556011
Fall 2009,12661,Graduate,13667242
Fall 2009,12661,Graduate,13665098
Fall 2009,16663,Graduate,13674879
Fall 2009,12661,Graduate,14126173
Fall 2009,17136,Graduate,14072253
Fall 2009,15376,Graduate,13643104
Fall 2009,15376,Graduate,13878300
Fall 2009,15376,Graduate,14067155
Fall 2009,16326,Graduate,13669451
Fall 2009,16326,Graduate,13950869
Fall 2009,12594,Graduate,13740043
Fall 2009,12594,Graduate,14378134
Fall 2009,12594,Graduate,13691978
Fall 2009,12594,Graduate,14518715
Fall 2009,16425,Graduate,13637565
Fall 2009,16425,Graduate,13878140
Fall 2009,16425,Graduate,13638857
Fall 2009,13926,Graduate,14130356
Fall 2009,12970,Graduate,13664454
Fall 2009,12970,Graduate,14069105
Fall 2009,12970,Graduate,14069113
Fall 2009,16997,Graduate,14063119
Fall 2009,12970,Graduate,13976619
Fall 2009,12970,Graduate,14067434
Fall 2009,12970,Graduate,14066643
Fall 2009,12710,Graduate,13617950
Fall 2009,14286,Graduate,13613286
Fall 2009,17096,Graduate,13951808
Fall 2009,16286,Graduate,13669401
Fall 2009,16286,Graduate,13665514
Fall 2009,16286,Graduate,13665081
Fall 2009,16286,Graduate,13646463
Fall 2009,16286,Graduate,13609390
Fall 2009,16931,Graduate,13876472
Fall 2009,16931,Graduate,13622623
Fall 2009,16286,Graduate,13633574
Fall 2009,16931,Graduate,13640907
Fall 2009,16931,Graduate,13639513
Fall 2009,16931,Graduate,13640460
Fall 2009,16931,Graduate,13656173
Fall 2009,16660,Graduate,13951848
Fall 2009,16429,Graduate,14130848
Fall 2009,16429,Graduate,14126617
Fall 2009,16429,Graduate,13665088
Fall 2009,16429,Graduate,13726880
Fall 2009,16292,Graduate,13981003
Fall 2009,16999,Graduate,14065466
Fall 2009,17103,Graduate,14540227
Fall 2009,15375,Graduate,14063383
Fall 2009,13907,Graduate,13663689
Fall 2009,13907,Graduate,13615231
Fall 2009,12715,Graduate,13977725
Fall 2009,12715,Graduate,14063383
Fall 2009,12715,Graduate,13977440
Fall 2009,12555,Graduate,13633168
Fall 2009,12555,Graduate,13641213
Fall 2009,12555,Graduate,13981061
Fall 2009,16581,Graduate,14129200
Fall 2009,16581,Graduate,14129135
Fall 2009,12686,Graduate,13982408
Fall 2009,12686,Graduate,13980759
Fall 2009,13321,Graduate,14132473
Fall 2009,16186,Graduate,14129911
Fall 2009,16186,Graduate,14126124
Fall 2009,12541,Graduate,14126124
Fall 2009,14074,Graduate,13667397
Fall 2009,12645,Graduate,14067397
Fall 2009,17105,Graduate,13652676
Fall 2009,12645,Graduate,13648262
Fall 2009,16057,Graduate,13667435
Fall 2009,16057,Graduate,13950867
Fall 2009,15375,Graduate,13703328
Fall 2009,12659,Graduate,13641609
Fall 2009,12967,Graduate,14129200
Fall 2009,12967,Graduate,13669451
Fall 2009,16108,Graduate,14125959
Fall 2009,16108,Graduate,13603841
Fall 2009,16424,Graduate,14563472
Fall 2009,16424,Graduate,13633574
Fall 2009,12684,Graduate,14126617
Fall 2009,12684,Graduate,13726880
Fall 2009,16186,Graduate,13609390
Fall 2009,16186,Graduate,13976862
Fall 2009,14292,Graduate,13977308
Fall 2009,12541,Graduate,13657459
Fall 2009,13910,Graduate,14069365
Fall 2009,13910,Graduate,14069113
Fall 2009,13910,Graduate,13646421
Fall 2009,13910,Graduate,13975004
Fall 2009,12661,Graduate,13644474
Fall 2009,15376,Graduate,14132076
Fall 2009,15376,Graduate,13679088
Fall 2009,16326,Graduate,14126017
Fall 2009,16326,Graduate,13695557
Fall 2009,12594,Graduate,13633885
Fall 2009,16425,Graduate,13732519
Fall 2009,16425,Graduate,13726909
Fall 2009,13908,Graduate,13663064
Fall 2009,13908,Graduate,13648808
Fall 2009,13908,Graduate,13617950
Fall 2009,13926,Graduate,14132473
Fall 2009,13926,Graduate,13951519
Fall 2009,13926,Graduate,13657459
Fall 2009,13926,Graduate,13977362
Fall 2009,16056,Graduate,13976757
Fall 2009,17003,Graduate,14535813
Fall 2009,12970,Graduate,13655249
Fall 2009,12970,Graduate,14070825
Fall 2009,17004,Graduate,14068970
Fall 2009,16993,Graduate,14532036
Fall 2009,16055,Graduate,13655926
Fall 2009,16055,Graduate,13656012
Fall 2009,12710,Graduate,13664440
Fall 2009,14286,Graduate,14125992
Fall 2009,14286,Graduate,13672110
Fall 2009,12710,Graduate,13615231
Fall 2009,14286,Graduate,13657459
Fall 2009,12710,Graduate,13656012
Fall 2009,13910,Graduate,13950867
Fall 2009,13910,Graduate,13635367
Fall 2009,13910,Graduate,14066502
Fall 2009,13910,Graduate,13659123
Fall 2009,16286,Graduate,14125741
Fall 2009,16286,Graduate,14125992
Fall 2009,16286,Graduate,13667855
Fall 2009,16286,Graduate,13605295
Fall 2009,16931,Graduate,13652593
Fall 2009,16931,Graduate,13950615
Fall 2009,16931,Graduate,13975787
Fall 2009,16931,Graduate,13877925
Fall 2009,16931,Graduate,13640708
Fall 2009,16286,Graduate,13702948
Fall 2009,16429,Graduate,14124550
Fall 2009,16292,Graduate,13636611
Fall 2009,15375,Graduate,14064886
Fall 2009,15375,Graduate,13980077
Fall 2009,13907,Graduate,13664206
Fall 2009,13907,Graduate,13872555
Fall 2009,12578,Graduate,13732519
Fall 2009,12715,Graduate,13975087
Fall 2009,12555,Graduate,13981588
Fall 2009,12555,Graduate,13632971
Fall 2009,12555,Graduate,13980997
Fall 2009,12555,Graduate,13641812
Fall 2009,16289,Graduate,13951848
Fall 2009,16581,Graduate,13667425
Fall 2009,12686,Graduate,14125959
Fall 2009,16186,Graduate,14126444
Fall 2009,16299,Graduate,13720293
Fall 2009,14074,Graduate,14125992
Fall 2009,12541,Graduate,13664929
Fall 2009,12645,Graduate,13656208
Fall 2009,12645,Graduate,13656348
Fall 2009,12645,Graduate,13636234
Fall 2009,16057,Graduate,14126124
Fall 2009,16057,Graduate,13602485
Fall 2009,16057,Graduate,13635531
Fall 2009,16057,Graduate,13627475
Fall 2009,13909,Graduate,13945599
Fall 2009,16057,Graduate,13977362
Fall 2009,13909,Graduate,13703422
Fall 2009,12967,Graduate,13640335
Fall 2009,12967,Graduate,13702948
Fall 2009,16108,Graduate,14124550
Fall 2009,16108,Graduate,14123718
Fall 2009,12684,Graduate,14128449
Fall 2009,12684,Graduate,13691978
Fall 2009,12684,Graduate,13723539
Fall 2009,14074,Graduate,13609390
Fall 2009,14292,Graduate,13605295
Fall 2009,15704,Graduate,13951848
Fall 2009,13910,Graduate,13975981
Fall 2009,13910,Graduate,13669401
Fall 2009,13910,Graduate,13667855
Fall 2009,16791,Graduate,14072253
Fall 2009,15376,Graduate,13655249
Fall 2009,15376,Graduate,13665514
Fall 2009,15376,Graduate,13656294
Fall 2009,15376,Graduate,13623263
Fall 2009,12594,Graduate,14128803
Fall 2009,12594,Graduate,13981061
Fall 2009,12594,Graduate,13726909
Fall 2009,16425,Graduate,13976252
Fall 2009,16425,Graduate,13981004
Fall 2009,16425,Graduate,13981538
Fall 2009,13926,Graduate,13646404
Fall 2009,16996,Graduate,14063119
Fall 2009,12970,Graduate,13618785
Fall 2009,12970,Graduate,14066358
Fall 2009,12970,Graduate,14071033
Fall 2009,12970,Graduate,14070447
Fall 2009,16055,Graduate,13623277
Fall 2009,16055,Graduate,13655120
Fall 2009,12710,Graduate,13646958
Fall 2009,12710,Graduate,13663689
Fall 2009,14286,Graduate,13644360
Fall 2009,12710,Graduate,14065295
Fall 2009,12710,Graduate,13980758
Fall 2009,13910,Graduate,13974223
Fall 2009,13910,Graduate,13636886
Fall 2009,13910,Graduate,13655357
Fall 2009,16286,Graduate,14126444
Fall 2009,16286,Graduate,13620512
Fall 2009,16286,Graduate,14132076
Fall 2009,16286,Graduate,13669451
Fall 2009,16286,Graduate,13648808
Fall 2009,16286,Graduate,13612955
Fall 2009,16931,Graduate,13950694
Fall 2009,16931,Graduate,13659122
Fall 2009,16931,Graduate,13872738
Fall 2009,16931,Graduate,13974396
Fall 2009,16292,Graduate,13982408
Fall 2009,16787,Graduate,13752975
Fall 2009,17104,Graduate,14540227
Fall 2009,15375,Graduate,13673300
Fall 2009,15375,Graduate,14125992
Fall 2009,15375,Graduate,14510142
Fall 2009,12715,Graduate,14068060
Fall 2009,12555,Graduate,13981210
Fall 2009,16581,Graduate,14128803
Fall 2009,16289,Graduate,13634520
Fall 2009,12686,Graduate,13632971
Fall 2009,12686,Graduate,13633574
Fall 2009,14074,Graduate,13662634
Fall 2009,16186,Graduate,13618278
Fall 2009,16299,Graduate,13709353
Fall 2009,13321,Graduate,13667855
Fall 2009,13321,Graduate,13666562
Fall 2009,12541,Graduate,13649946
Fall 2009,14074,Graduate,13647669
Fall 2009,14074,Graduate,13644474
Fall 2009,17026,Graduate,13980758
Fall 2009,12645,Graduate,14070560
Fall 2009,12645,Graduate,14070447
Fall 2009,12645,Graduate,13623027
Fall 2009,13909,Graduate,13620512
Fall 2009,13909,Graduate,13609390
Fall 2009,13909,Graduate,13605295
Fall 2009,16057,Graduate,13655357
Fall 2009,13909,Graduate,13703328
Fall 2009,16994,Graduate,13673358
Fall 2009,12966,Graduate,13977402
Fall 2009,12966,Graduate,13634774
Fall 2009,12967,Graduate,13977402
Fall 2009,16108,Graduate,14128802
Fall 2009,16108,Graduate,14124421
Fall 2009,12684,Graduate,14128803
Fall 2009,12684,Graduate,14125959
Fall 2009,13321,Graduate,13613286
Fall 2009,12541,Graduate,14066358
Fall 2009,16186,Graduate,13973453
Fall 2009,14292,Graduate,13977750
Fall 2009,12541,Graduate,13734761
Fall 2009,16186,Graduate,14480788
Fall 2009,13910,Graduate,14063806
Fall 2009,13910,Graduate,13656348
Fall 2009,17169,Graduate,13974248
Fall 2009,13910,Graduate,14129907
Fall 2009,17067,Graduate,13623277
Fall 2009,16805,Graduate,13673296
Fall 2009,12661,Graduate,13635938
Fall 2009,15376,Graduate,13973053
Fall 2009,15376,Graduate,13617700
Fall 2009,15376,Graduate,13658863
Fall 2009,15376,Graduate,13657154
Fall 2009,15376,Graduate,13734761
Fall 2009,16326,Graduate,14129716
Fall 2009,16326,Graduate,14125741
Fall 2009,16326,Graduate,13667425
Fall 2009,16326,Graduate,13951406
Fall 2009,12594,Graduate,14129135
Fall 2009,12594,Graduate,13636904
Fall 2009,16425,Graduate,13641609
Fall 2009,16425,Graduate,13723539
Fall 2009,13908,Graduate,13679088
Fall 2009,16056,Graduate,13635938
Fall 2009,12970,Graduate,13658863
Fall 2009,12970,Graduate,13627475
Fall 2009,12970,Graduate,13979918
Fall 2009,12970,Graduate,13639548
Fall 2009,17184,Graduate,14540224
Fall 2009,12710,Graduate,13973053
Fall 2009,14286,Graduate,13664929
Fall 2009,14286,Graduate,13646404
Fall 2009,14286,Graduate,14066358
Fall 2009,16286,Graduate,14125743
Fall 2009,16286,Graduate,13664454
Fall 2009,16286,Graduate,13652163
Fall 2009,16931,Graduate,13656104
Fall 2009,16286,Graduate,13649946
Fall 2009,16286,Graduate,13647669
Fall 2009,16286,Graduate,13646404
Fall 2009,16286,Graduate,13617700
Fall 2009,16931,Graduate,13878383
Fall 2009,16931,Graduate,13655270
Fall 2009,16931,Graduate,13652586
Fall 2009,16931,Graduate,13655245
Fall 2009,16429,Graduate,14126993
Fall 2009,16787,Graduate,13708931
Fall 2009,15375,Graduate,14067397
Fall 2009,15375,Graduate,13945599
Fall 2009,13907,Graduate,13618785
Fall 2009,13907,Graduate,13655120
Fall 2009,12715,Graduate,13659319
Fall 2009,12715,Graduate,13656294
Fall 2009,12555,Graduate,13981291
Fall 2009,12686,Graduate,13603841
Fall 2009,12686,Graduate,13633885
Fall 2009,12686,Graduate,13950819
Fall 2009,12686,Graduate,13636904
Fall 2009,12686,Graduate,13641812
Fall 2009,13321,Graduate,13618278
Fall 2009,16186,Graduate,14132473
Fall 2009,14074,Graduate,13668426
Fall 2009,16186,Graduate,13667397
Fall 2009,16186,Graduate,13665514
Fall 2009,16186,Graduate,13665016
Fall 2009,16186,Graduate,13648808
Fall 2009,13321,Graduate,13648808
Fall 2009,16186,Graduate,13646463
Fall 2009,13321,Graduate,13646463
Fall 2009,12541,Graduate,13646421
Fall 2009,14292,Graduate,13646404
Fall 2009,17105,Graduate,13656208
Fall 2009,12645,Graduate,13878300
Fall 2009,12645,Graduate,13637521
Fall 2009,12645,Graduate,13944102
Fall 2009,12645,Graduate,14071829
Fall 2009,15883,Graduate,13641609
Fall 2009,16057,Graduate,13975087
Fall 2009,16057,Graduate,13977440
Fall 2009,13909,Graduate,14498735
Fall 2009,15375,Graduate,13703422
Fall 2009,12966,Graduate,14122806
Fall 2009,12967,Graduate,13650697
Fall 2009,16108,Graduate,13974986
Fall 2009,12684,Graduate,13633168
Fall 2009,12684,Graduate,13632971
Fall 2009,12684,Graduate,14124899
Fall 2009,12684,Graduate,13633698
Fall 2009,12684,Graduate,13633574
Fall 2009,12684,Graduate,13641812
Fall 2009,13321,Graduate,13620798
Fall 2009,13321,Graduate,13612955
Fall 2009,16186,Graduate,13605295
Fall 2009,16186,Graduate,13635619
Fall 2009,16186,Graduate,13734761
Fall 2009,16299,Graduate,13708880
Fall 2009,12541,Graduate,14480788
Fall 2009,13910,Graduate,14062824
Fall 2009,13910,Graduate,13647669
Fall 2009,13910,Graduate,13644360
Fall 2009,13910,Graduate,13654901
Fall 2009,13910,Graduate,13652649
Fall 2009,13910,Graduate,13637521
Fall 2009,17016,Graduate,14065544
Fall 2009,12661,Graduate,13662634
Fall 2009,12661,Graduate,13950869
Fall 2009,15376,Graduate,13618278
Fall 2009,15376,Graduate,13636886
Fall 2009,15376,Graduate,14066643
Fall 2009,16326,Graduate,13974396
Fall 2009,12594,Graduate,13976252
Fall 2009,12594,Graduate,13981003
Fall 2009,16425,Graduate,14130848
Fall 2009,13908,Graduate,14072151
Fall 2009,13926,Graduate,13656431
Fall 2009,16056,Graduate,14536384
Fall 2009,12970,Graduate,14495120
Fall 2009,12970,Graduate,14067155
Fall 2009,12970,Graduate,13656094
Fall 2009,17101,Graduate,14071250
Fall 2009,14286,Graduate,14127967
Fall 2009,14286,Graduate,14126802
Fall 2009,12710,Graduate,13655926
Fall 2009,16788,Graduate,13695537
Fall 2009,13910,Graduate,13976757
Fall 2009,17058,Graduate,13685544
Fall 2009,16286,Graduate,13665098
Fall 2009,16931,Graduate,13639720
Fall 2009,16286,Graduate,14129911
Fall 2009,16286,Graduate,13644474
Fall 2009,16286,Graduate,13644360
Fall 2009,16286,Graduate,13643104
Fall 2009,16286,Graduate,13620798
Fall 2009,16931,Graduate,13657531
Fall 2009,16931,Graduate,13652682
Fall 2009,16931,Graduate,13633586
Fall 2009,16292,Graduate,13718620
Fall 2009,16292,Graduate,13981256
Fall 2009,13907,Graduate,13664440
Fall 2009,13907,Graduate,13646958
Fall 2009,17183,Graduate,13759312
Fall 2009,12555,Graduate,13980759
Fall 2009,12555,Graduate,13636264
Fall 2009,12555,Graduate,13980763
Fall 2009,16581,Graduate,14124421
Fall 2009,12686,Graduate,13832567
Fall 2009,16186,Graduate,13652163
Fall 2009,14074,Graduate,13652163
Fall 2009,16186,Graduate,13620512
Fall 2009,12541,Graduate,14127967
Fall 2009,16186,Graduate,14132076
Fall 2009,12541,Graduate,14129907
Fall 2009,16186,Graduate,13669401
Fall 2009,16186,Graduate,13666562
Fall 2009,12541,Graduate,13644360
Fall 2009,16789,Graduate,13709144
Fall 2009,12645,Graduate,14126444
Fall 2009,12645,Graduate,14069105
Fall 2009,12645,Graduate,13664039
Fall 2009,12645,Graduate,13976862
Fall 2009,17105,Graduate,13656009
Fall 2009,16057,Graduate,13950536
Fall 2009,16057,Graduate,13977750
Fall 2009,13909,Graduate,13977308
Fall 2009,16057,Graduate,13659123
Fall 2009,17000,Graduate,13748738
Fall 2009,12967,Graduate,14126017
Fall 2009,12967,Graduate,13667425
Fall 2009,16108,Graduate,14124899
Fall 2009,16108,Graduate,13756684
Fall 2009,16424,Graduate,13636264
Fall 2009,12684,Graduate,14131015
Fall 2009,12684,Graduate,13664658
Fall 2009,16186,Graduate,13617700
Fall 2009,16186,Graduate,13612955
Fall 2009,16186,Graduate,13976385
Fall 2009,16186,Graduate,13977750
Fall 2009,13910,Graduate,13652163
Fall 2009,13910,Graduate,13649946
Fall 2009,17156,Graduate,13639488
Fall 2009,12661,Graduate,13664206
Fall 2009,15376,Graduate,14062824
Fall 2009,15376,Graduate,13657939
Fall 2009,15376,Graduate,13665689
Fall 2009,15376,Graduate,13620798
Fall 2009,15376,Graduate,14071033
